WeatherKey,WeatherDate,AverageHumidity,AveragePressure,AverageTemperature,AverageWindSpeed,TemperatureRangeName,HumidityLevelName,PressureLevelName,WindLevelName,WeatherComfortLevel,OverallWeatherDescription,ComfortLevel,CreateTimeStamp,SourceSystemCode,SourceFolder
1051,2017-05-16,60.166666666666664,1010.2083333333334,297.07791666666719,4.666666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1052,2017-05-17,54.125,1005.9583333333334,298.76583333333531,7,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1053,2017-05-18,63.583333333333336,1006.1666666666666,297.00999999999857,8.5833333333333339,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1054,2017-05-19,78.583333333333329,1017.875,282.97500000000332,6.916666666666667,Cold,Medium,Normal Pressure,Moderate Wind,Cold & Humid,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1055,2017-05-20,90.333333333333329,1017.8333333333334,284.32125000000292,4.916666666666667,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1056,2017-05-21,76.333333333333329,1013.1666666666666,289.7737500000012,4.791666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1057,2017-05-22,63.916666666666664,1016.4583333333334,287.22333333333904,5.333333333333333,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1058,2017-05-23,80.541666666666671,1010.5416666666666,289.40750000000355,3.0833333333333335,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1059,2017-05-24,90.958333333333329,1002.5833333333334,286.84125000000029,4.083333333333333,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1060,2017-05-25,84.916666666666671,1002.125,287.19874999999968,4.916666666666667,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1061,2017-05-26,84.666666666666671,1009.4583333333334,288.74999999999886,2.8333333333333335,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1062,2017-05-27,83.416666666666671,1011.6666666666666,289.63166666666706,2.375,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1063,2017-05-28,80.458333333333329,1008.2083333333334,291.97583333333171,3.4583333333333335,Cool,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1064,2017-05-29,58.875,1009.4166666666666,293.27541666666843,5.083333333333333,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1065,2017-05-30,52.5,1013.9166666666666,291.13250000000028,4.875,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1066,2017-05-31,64.708333333333329,1015.125,290.34208333333345,3.7916666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1067,2017-06-01,52.875,1017.5416666666666,291.39708333333499,2.75,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1068,2017-06-02,48.791666666666664,1018.2916666666666,293.31249999999937,1.9166666666666667,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1069,2017-06-03,51.791666666666664,1016.625,295.4566666666671,2.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1070,2017-06-04,47.666666666666664,1011.4166666666666,299.30041666666625,3.125,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1071,2017-06-05,64.208333333333329,1009.0833333333334,294.31250000000131,4.25,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1072,2017-06-06,56.625,1016,290.57416666666802,5.5,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1073,2017-06-07,52.625,1019.125,291.55166666666861,4.083333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1074,2017-06-08,53,1017,292.2720833333309,1.4166666666666667,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1075,2017-06-09,42.5,1009.625,296.57541666666657,4.166666666666667,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1076,2017-06-10,52.833333333333336,1010.75,296.91708333333332,5.041666666666667,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1077,2017-06-11,38,1013.0416666666666,300.53625000000278,5.125,Warm,Low,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1078,2017-06-12,42.541666666666664,1014.0416666666666,302.07749999999862,4.75,Warm,Low,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1079,2017-06-13,60.541666666666664,1014.4166666666666,299.69124999999786,3.2083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1080,2017-06-14,72.083333333333329,1013.125,297.8091666666686,3.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1081,2017-06-15,71.583333333333329,1011.0416666666666,297.01500000000243,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1082,2017-06-16,61.25,1010.25,297.67833333333255,3.2916666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1083,2017-06-17,64.291666666666671,1004.9166666666666,299.11458333333377,3.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1084,2017-06-18,65.708333333333329,1003.2916666666666,296.97208333333447,5.291666666666667,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1085,2017-06-19,60.416666666666664,1009.1666666666666,294.31116666666674,4.208333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1086,2017-06-20,63.583333333333336,1013.9583333333334,292.41625000000062,3.3333333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1087,2017-06-21,75.208333333333329,1014.3333333333334,291.88350000000179,2.4583333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1088,2017-06-22,64.083333333333329,1011.1666666666666,298.62625000000054,3.8333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1089,2017-06-23,68.916666666666671,1005.8333333333334,297.35916666666549,4.458333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1090,2017-06-24,51.916666666666664,1013,293.97208333333464,5.541666666666667,Warm,Medium,Normal Pressure,Moderate Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1091,2017-06-25,46.125,1018.8333333333334,291.11958333333422,5.208333333333333,Cool,Low,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1092,2017-06-26,52.333333333333336,1019.2916666666666,290.68249999999819,4.583333333333333,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1093,2017-06-27,51.208333333333336,1019.4166666666666,290.46416666666403,3.0416666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1094,2017-06-28,57,1015.5833333333334,292.44708333333023,4.625,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1095,2017-06-29,61.208333333333336,1009.7916666666666,297.41916666666708,4.833333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1096,2017-06-30,82.458333333333329,1010.5833333333334,295.68250000000182,2.375,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1097,2017-07-01,69.083333333333329,1012.2083333333334,296.71541666666911,3.4583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1098,2017-07-02,58.791666666666664,1016.9166666666666,296.27823067479306,3.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1099,2017-07-03,78.083333333333329,1017.2083333333334,295.78458333333407,2.3333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1100,2017-07-04,68.208333333333329,1018.3333333333334,295.81750000000301,2.6666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1101,2017-07-05,63.208333333333336,1019.25,297.3333333333324,2.5,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1102,2017-07-06,64.083333333333329,1016.5416666666666,298.91875000000039,2.4583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1103,2017-07-07,60.291666666666664,1011.9583333333334,300.07708333333255,4.041666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1104,2017-07-08,61.625,1015.5833333333334,294.2279166666666,2.9166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1105,2017-07-09,54.458333333333336,1017.4166666666666,294.76833333333246,2.75,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1106,2017-07-10,71.416666666666671,1011.0833333333334,297.79347883245839,2.8333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1107,2017-07-11,80.916666666666671,1011.2916666666666,297.79250000000184,2.4583333333333335,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1108,2017-07-12,82.916666666666671,1013.1666666666666,297.44125000000088,3.7916666666666665,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1109,2017-07-13,76.791666666666671,1014.9166666666666,298.44375000000065,3.8333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1110,2017-07-14,72.25,1018.7916666666666,294.69249999999931,3.3333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1111,2017-07-15,74,1020.7916666666666,293.37125000000071,1.7916666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1112,2017-07-16,71.166666666666671,1016.4583333333334,295.12708333333563,3.7083333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1113,2017-07-17,71.708333333333329,1017.625,292.97583333333279,3.1666666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1114,2017-07-18,67.833333333333329,1018,294.93458333333382,1.3333333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1115,2017-07-19,68.75,1018.5833333333334,298.99916666666633,2.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1116,2017-07-20,79.833333333333329,1016.875,297.53625000000056,3.4583333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1117,2017-07-21,74.958333333333329,1015.2083333333334,299.18791666666527,1.8333333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1118,2017-07-22,81.416666666666671,1010.625,297.84041666666616,3.3333333333333335,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1119,2017-07-23,76.125,1009.1666666666666,298.91291666666712,2.75,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1120,2017-07-24,71.5,1014.5833333333334,294.52416666666761,4.333333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1121,2017-07-25,65.583333333333329,1021.375,293.91541666666876,3.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1122,2017-07-26,66.25,1019.4166666666666,296.18999999999886,2.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1123,2017-07-27,83.708333333333329,1014.125,298.06000000000171,3.0833333333333335,Warm,High,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1124,2017-07-28,73.541666666666671,1014.5833333333334,295.81625000000111,4.916666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1125,2017-07-29,57.125,1018.7916666666666,294.33208333333357,4.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1126,2017-07-30,66.083333333333329,1021.9166666666666,294.85083333333563,2.9166666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1127,2017-07-31,66.958333333333329,1022.1666666666666,295.85250000000099,1.4166666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1128,2017-08-01,69.166666666666671,1019.3333333333334,296.66125000000017,1.9166666666666667,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1129,2017-08-02,72.333333333333329,1017.0833333333334,296.81333333333413,2.1666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1130,2017-08-03,77.75,1015.3333333333334,296.40041666666559,3.6666666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1131,2017-08-04,75.208333333333329,1011.5,290.11208333333428,5.75,Cool,Medium,Normal Pressure,Moderate Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1132,2017-08-05,63.25,1017.125,291.95125000000411,3.1666666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1133,2017-08-06,70.958333333333329,1017.375,293.40583333333393,2.5833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1134,2017-08-07,76.708333333333329,1017.2916666666666,293.15958333333271,2.8333333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1135,2017-08-08,56.666666666666664,1021.25,292.81958333333262,2.75,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1136,2017-08-09,65.458333333333329,1021.9166666666666,294.48458333333087,1.875,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1137,2017-08-10,68.208333333333329,1019.4166666666666,295.04916666666651,3,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1138,2017-08-11,66.791666666666671,1015.375,295.02499999999833,3.0833333333333335,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1139,2017-08-12,68.708333333333329,1017.5,292.84916666666624,2.9583333333333335,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1140,2017-08-13,72.541666666666671,1018.25,292.009583333335,1.5,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1141,2017-08-14,67.583333333333329,1013.625,294.37416666666644,2.0416666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1142,2017-08-15,72,1012.0833333333334,296.70999999999998,2.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1143,2017-08-16,73.625,1013.75,296.7444166666657,3.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1144,2017-08-17,74.541666666666671,1009.25,297.99875000000208,4.625,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1145,2017-08-18,65.333333333333329,1010.0833333333334,296.20833333333286,4.125,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1146,2017-08-19,60.041666666666664,1013.5416666666666,295.82666666666796,2.2916666666666665,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1147,2017-08-20,66.291666666666671,1016.5416666666666,295.58041666666941,2.375,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1148,2017-08-21,73.708333333333329,1017.5416666666666,297.99999999999937,2.75,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1149,2017-08-22,75.208333333333329,1013.0833333333334,296.96541666666513,4.208333333333333,Warm,Medium,Normal Pressure,Light Wind,Comfortable,Mild and Damp,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
1150,2017-08-23,57.791666666666664,1016.6666666666666,292.86833333333072,3.0416666666666665,Cool,Medium,Normal Pressure,Light Wind,Comfortable,Variable,Pleasant,2025-06-27 21:18:38.637000000,1,2017-09-30
